 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 3.70000E+06 eV = 1.35973E+05 a.u.
 #
 # WARNING: High-energy factorization with free-atom DF screening.
 #          Absorption, polarization and exchange corrections are
 #          switched off.
 #          Phase shifts are calculated for the bare nucleus.
 #          Scattering amplitudes are not evaluated.
 #
 # Element:  H,  Z =   1,  atomic weight = 1.00790E+00 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 1.07281E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons =  1
 #
 # Total elastic cross section = 1.10035E-20 cm**2 = 3.92943E-04 a0**2
 # 1st transport cross section = 9.95317E-26 cm**2 = 3.55434E-09 a0**2
 # 2nd transport cross section = 2.87000E-25 cm**2 = 1.02489E-08 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  1.345E+02  8.50455E-01  6.79988E-29  2.42828E-12  0.00000E+00  9.2E-07
  1.350E+02  8.53553E-01  6.62334E-29  2.36524E-12  0.00000E+00  7.4E-07
  1.355E+02  8.56625E-01  6.45059E-29  2.30355E-12  0.00000E+00  9.6E-07
  1.360E+02  8.59670E-01  6.28168E-29  2.24323E-12  0.00000E+00  9.6E-07
  1.365E+02  8.62687E-01  6.11650E-29  2.18424E-12  0.00000E+00  7.5E-07
  1.370E+02  8.65677E-01  5.95497E-29  2.12656E-12  0.00000E+00  9.0E-07
  1.375E+02  8.68639E-01  5.79698E-29  2.07014E-12  0.00000E+00  1.1E-06
  1.380E+02  8.71572E-01  5.64236E-29  2.01492E-12  0.00000E+00  1.0E-06
  1.385E+02  8.74478E-01  5.49124E-29  1.96096E-12  0.00000E+00  1.0E-06
  1.390E+02  8.77355E-01  5.34338E-29  1.90816E-12  0.00000E+00  1.1E-06
  1.395E+02  8.80203E-01  5.19888E-29  1.85655E-12  0.00000E+00  1.0E-06
  1.400E+02  8.83022E-01  5.05752E-29  1.80607E-12  0.00000E+00  8.3E-07
  1.405E+02  8.85812E-01  4.91928E-29  1.75671E-12  0.00000E+00  1.2E-06
  1.410E+02  8.88573E-01  4.78410E-29  1.70843E-12  0.00000E+00  1.3E-06
  1.415E+02  8.91304E-01  4.65185E-29  1.66121E-12  0.00000E+00  1.0E-06
  1.420E+02  8.94005E-01  4.52276E-29  1.61511E-12  0.00000E+00  1.3E-06
  1.425E+02  8.96677E-01  4.39636E-29  1.56997E-12  0.00000E+00  1.3E-06
  1.430E+02  8.99318E-01  4.27279E-29  1.52584E-12  0.00000E+00  1.1E-06
  1.435E+02  9.01928E-01  4.15210E-29  1.48274E-12  0.00000E+00  1.2E-06
  1.440E+02  9.04508E-01  4.03402E-29  1.44058E-12  0.00000E+00  1.4E-06
  1.445E+02  9.07058E-01  3.91863E-29  1.39937E-12  0.00000E+00  1.4E-06
  1.450E+02  9.09576E-01  3.80590E-29  1.35911E-12  0.00000E+00  1.3E-06
  1.455E+02  9.12063E-01  3.69571E-29  1.31976E-12  0.00000E+00  1.6E-06
  1.460E+02  9.14519E-01  3.58791E-29  1.28126E-12  0.00000E+00  1.5E-06
  1.465E+02  9.16943E-01  3.48270E-29  1.24370E-12  0.00000E+00  1.1E-06
  1.470E+02  9.19335E-01  3.37989E-29  1.20698E-12  0.00000E+00  1.6E-06
  1.475E+02  9.21696E-01  3.27946E-29  1.17112E-12  0.00000E+00  1.7E-06
  1.480E+02  9.24024E-01  3.18132E-29  1.13607E-12  0.00000E+00  1.5E-06
  1.485E+02  9.26320E-01  3.08548E-29  1.10185E-12  0.00000E+00  1.7E-06
  1.490E+02  9.28584E-01  2.99189E-29  1.06842E-12  0.00000E+00  1.8E-06
  1.495E+02  9.30815E-01  2.90048E-29  1.03578E-12  0.00000E+00  1.5E-06
  1.500E+02  9.33013E-01  2.81122E-29  1.00391E-12  0.00000E+00  1.6E-06
  1.505E+02  9.35178E-01  2.72416E-29  9.72817E-13  0.00000E+00  2.0E-06
  1.510E+02  9.37310E-01  2.63916E-29  9.42460E-13  0.00000E+00  2.0E-06
  1.515E+02  9.39409E-01  2.55618E-29  9.12827E-13  0.00000E+00  1.7E-06
  1.520E+02  9.41474E-01  2.47522E-29  8.83916E-13  0.00000E+00  2.2E-06
  1.525E+02  9.43505E-01  2.39627E-29  8.55722E-13  0.00000E+00  2.1E-06
  1.530E+02  9.45503E-01  2.31927E-29  8.28228E-13  0.00000E+00  1.5E-06
  1.535E+02  9.47467E-01  2.24412E-29  8.01389E-13  0.00000E+00  2.2E-06
  1.540E+02  9.49397E-01  2.17092E-29  7.75248E-13  0.00000E+00  2.4E-06
  1.545E+02  9.51293E-01  2.09963E-29  7.49790E-13  0.00000E+00  2.1E-06
  1.550E+02  9.53154E-01  2.03010E-29  7.24963E-13  0.00000E+00  2.4E-06
  1.555E+02  9.54981E-01  1.96239E-29  7.00781E-13  0.00000E+00  2.6E-06
  1.560E+02  9.56773E-01  1.89644E-29  6.77233E-13  0.00000E+00  2.3E-06
  1.565E+02  9.58530E-01  1.83227E-29  6.54314E-13  0.00000E+00  2.3E-06
  1.570E+02  9.60252E-01  1.76979E-29  6.32003E-13  0.00000E+00  2.9E-06
  1.575E+02  9.61940E-01  1.70904E-29  6.10308E-13  0.00000E+00  2.8E-06
  1.580E+02  9.63592E-01  1.64990E-29  5.89188E-13  0.00000E+00  2.3E-06
  1.585E+02  9.65209E-01  1.59243E-29  5.68666E-13  0.00000E+00  3.1E-06
  1.590E+02  9.66790E-01  1.53659E-29  5.48728E-13  0.00000E+00  3.1E-06
  1.595E+02  9.68336E-01  1.48233E-29  5.29350E-13  0.00000E+00  2.5E-06
  1.600E+02  9.69846E-01  1.42968E-29  5.10548E-13  0.00000E+00  3.2E-06
  1.605E+02  9.71321E-01  1.37852E-29  4.92278E-13  0.00000E+00  3.6E-06
  1.610E+02  9.72759E-01  1.32896E-29  4.74580E-13  0.00000E+00  3.0E-06
  1.615E+02  9.74162E-01  1.28092E-29  4.57426E-13  0.00000E+00  3.3E-06
  1.620E+02  9.75528E-01  1.23431E-29  4.40781E-13  0.00000E+00  3.9E-06
  1.625E+02  9.76858E-01  1.18929E-29  4.24704E-13  0.00000E+00  3.7E-06
  1.630E+02  9.78152E-01  1.14563E-29  4.09111E-13  0.00000E+00  3.6E-06
  1.635E+02  9.79410E-01  1.10350E-29  3.94067E-13  0.00000E+00  4.4E-06
  1.640E+02  9.80631E-01  1.06274E-29  3.79511E-13  0.00000E+00  4.2E-06
  1.645E+02  9.81815E-01  1.02341E-29  3.65467E-13  0.00000E+00  3.1E-06
  1.650E+02  9.82963E-01  9.85458E-30  3.51914E-13  0.00000E+00  4.5E-06
  1.655E+02  9.84074E-01  9.48899E-30  3.38858E-13  0.00000E+00  5.0E-06
  1.660E+02  9.85148E-01  9.13682E-30  3.26282E-13  0.00000E+00  4.5E-06
  1.665E+02  9.86185E-01  8.79797E-30  3.14181E-13  0.00000E+00  5.3E-06
  1.670E+02  9.87185E-01  8.47306E-30  3.02578E-13  0.00000E+00  5.5E-06
  1.675E+02  9.88148E-01  8.16164E-30  2.91458E-13  0.00000E+00  4.4E-06
  1.680E+02  9.89074E-01  7.86343E-30  2.80808E-13  0.00000E+00  4.6E-06
  1.685E+02  9.89962E-01  7.57724E-30  2.70588E-13  0.00000E+00  6.2E-06
  1.690E+02  9.90814E-01  7.30486E-30  2.60861E-13  0.00000E+00  6.6E-06
  1.695E+02  9.91627E-01  7.04528E-30  2.51592E-13  0.00000E+00  6.4E-06
  1.700E+02  9.92404E-01  6.79812E-30  2.42765E-13  0.00000E+00  7.3E-06
  1.705E+02  9.93143E-01  6.56378E-30  2.34397E-13  0.00000E+00  6.4E-06
  1.710E+02  9.93844E-01  6.34205E-30  2.26479E-13  0.00000E+00  3.8E-06
  1.715E+02  9.94508E-01  6.13299E-30  2.19013E-13  0.00000E+00  6.7E-06
  1.720E+02  9.95134E-01  5.93601E-30  2.11979E-13  0.00000E+00  8.6E-06
  1.725E+02  9.95722E-01  5.75123E-30  2.05380E-13  0.00000E+00  8.8E-06
  1.730E+02  9.96273E-01  5.57822E-30  1.99202E-13  0.00000E+00  9.7E-06
  1.735E+02  9.96786E-01  5.41854E-30  1.93500E-13  0.00000E+00  9.2E-06
  1.740E+02  9.97261E-01  5.27003E-30  1.88196E-13  0.00000E+00  6.2E-06
  1.745E+02  9.97698E-01  5.13448E-30  1.83356E-13  0.00000E+00  5.8E-06
  1.750E+02  9.98097E-01  5.01022E-30  1.78918E-13  0.00000E+00  1.0E-05
  1.755E+02  9.98459E-01  4.89836E-30  1.74924E-13  0.00000E+00  1.3E-05
  1.760E+02  9.98782E-01  4.79800E-30  1.71340E-13  0.00000E+00  1.4E-05
  1.765E+02  9.99067E-01  4.70991E-30  1.68194E-13  0.00000E+00  1.4E-05
  1.770E+02  9.99315E-01  4.63324E-30  1.65456E-13  0.00000E+00  1.1E-05
  1.775E+02  9.99524E-01  4.56904E-30  1.63163E-13  0.00000E+00  3.5E-06
  1.780E+02  9.99695E-01  4.51561E-30  1.61255E-13  0.00000E+00  1.1E-05
  1.785E+02  9.99829E-01  4.47474E-30  1.59796E-13  0.00000E+00  2.0E-05
  1.790E+02  9.99924E-01  4.44525E-30  1.58743E-13  0.00000E+00  2.9E-05
  1.795E+02  9.99981E-01  4.42823E-30  1.58135E-13  0.00000E+00  3.9E-05
  1.800E+02  1.00000E+00  4.42445E-30  1.58000E-13  0.00000E+00  1.9E-04
